Origen,Provincia,Estadillo,Clase,Subclase,Hoja50,CoorX,CoorY,INE,Nivel1,Nivel2,Nivel3,Nivel4,Nivel5,Nivel6,FccTot,FccArb,DisEsp,ComEsp,JefeEq,Estado
34,34,2,A,NA,81,374000,4764000,166,1,NA,NA,NA,NA,NA,NA,70,1,2,24,X
34,34,3,A,NA,81,375000,4764000,166,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,4,A,NA,81,376000,4764000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,24,X
34,34,5,A,NA,81,373000,4763000,166,1,NA,NA,NA,NA,NA,NA,75,1,1,24,X
34,34,6,A,NA,81,376000,4763000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,24,X
34,34,7,A,NA,82,381000,4768000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,8,A,NA,82,382000,4768000,166,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,9,A,NA,82,381000,4767000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,10,A,NA,82,379000,4766000,166,1,NA,NA,NA,NA,NA,NA,70,1,2,20,X
34,34,13,A,NA,82,379000,4765000,166,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,14,A,NA,82,381000,4765000,166,1,NA,NA,NA,NA,NA,NA,70,1,1,20,X
34,34,15,A,NA,82,382000,4765000,166,1,NA,NA,NA,NA,NA,NA,70,1,2,20,X
34,34,16,A,NA,82,383000,4765000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,17,A,NA,82,377000,4763000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,18,A,NA,82,378000,4763000,166,1,NA,NA,NA,NA,NA,NA,60,1,1,20,X
34,34,19,A,NA,82,381000,4763000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,20,A,NA,82,383000,4763000,166,1,NA,NA,NA,NA,NA,NA,60,1,2,20,X
34,34,21,A,NA,82,384000,4763000,166,1,NA,NA,NA,NA,NA,NA,40,1,1,20,X
34,34,22,A,NA,105,345000,4747000,199,1,NA,NA,NA,NA,NA,NA,60,1,2,24,X
34,34,23,A,NA,105,345000,4746000,199,1,NA,NA,NA,NA,NA,NA,,1,2,24,X
34,34,24,A,NA,105,346000,4746000,199,1,NA,NA,NA,NA,NA,NA,60,1,2,24,X
34,34,25,A,NA,105,348000,4746000,199,1,NA,NA,NA,NA,NA,NA,15,1,2,24,X
34,34,26,A,NA,106,372000,4762000,166,1,NA,NA,NA,NA,NA,NA,90,1,1,24,X
34,34,27,A,NA,106,374000,4762000,166,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,28,A,NA,106,376000,4762000,166,1,NA,NA,NA,NA,NA,NA,60,1,2,24,X
34,34,29,A,NA,106,373000,4761000,166,1,NA,NA,NA,NA,NA,NA,80,1,3,24,X
34,34,30,A,NA,106,374000,4761000,166,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,31,A,NA,106,375000,4761000,166,1,NA,NA,NA,NA,NA,NA,90,1,2,24,X
34,34,32,A,NA,106,373000,4760000,166,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,34,A,NA,106,374000,4759000,166,1,NA,NA,NA,NA,NA,NA,85,1,2,23,X
34,34,35,A,NA,106,375000,4759000,166,1,NA,NA,NA,NA,NA,NA,75,1,2,23,X
34,34,36,A,NA,106,376000,4759000,166,1,NA,NA,NA,NA,NA,NA,75,1,3,24,X
34,34,37,A,NA,106,376000,4758000,166,1,NA,NA,NA,NA,NA,NA,85,1,2,24,X
34,34,38,A,NA,106,361000,4757000,185,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,39,A,NA,106,362000,4757000,185,1,NA,NA,NA,NA,NA,NA,70,1,1,23,X
34,34,40,A,NA,106,367000,4757000,185,1,NA,NA,NA,NA,NA,NA,55,1,2,24,X
34,34,42,A,NA,106,376000,4757000,166,1,NA,NA,NA,NA,NA,NA,85,1,2,24,X
34,34,43,A,NA,106,363000,4756000,185,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,44,A,NA,106,364000,4756000,185,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,46,A,NA,106,376000,4756000,134,1,NA,NA,NA,NA,NA,NA,90,1,3,24,X
34,34,47,A,NA,106,369000,4755000,56,1,NA,NA,NA,NA,NA,NA,65,1,1,24,X
34,34,49,A,NA,106,370000,4754000,56,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,50,A,NA,106,372000,4754000,56,1,NA,NA,NA,NA,NA,NA,45,1,2,24,X
34,34,51,A,NA,106,374000,4753000,56,1,NA,NA,NA,NA,NA,NA,65,1,2,24,X
34,34,52,A,NA,106,355000,4752000,199,1,NA,NA,NA,NA,NA,NA,80,1,2,24,X
34,34,53,A,NA,106,356000,4752000,199,1,NA,NA,NA,NA,NA,NA,65,1,2,24,X
34,34,54,A,NA,106,358000,4752000,199,1,NA,NA,NA,NA,NA,NA,65,1,2,24,X
34,34,56,A,NA,106,370000,4752000,56,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,57,A,NA,106,372000,4752000,56,1,NA,NA,NA,NA,NA,NA,55,1,1,24,X
34,34,58,A,NA,106,359000,4751000,199,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,59,A,NA,106,360000,4751000,199,1,NA,NA,NA,NA,NA,NA,50,1,1,24,X
34,34,60,A,NA,106,366000,4751000,56,1,NA,NA,NA,NA,NA,NA,75,1,1,24,X
34,34,61,A,NA,106,349000,4750000,199,1,NA,NA,NA,NA,NA,NA,15,1,1,24,X
34,34,62,A,NA,106,358000,4750000,199,1,NA,NA,NA,NA,NA,NA,85,1,1,24,X
34,34,63,A,NA,106,361000,4750000,199,1,NA,NA,NA,NA,NA,NA,65,1,1,24,X
34,34,64,A,NA,106,362000,4750000,199,1,NA,NA,NA,NA,NA,NA,10,1,2,24,X
34,34,65,A,NA,106,363000,4750000,185,1,NA,NA,NA,NA,NA,NA,70,1,1,14,X
34,34,66,A,NA,106,366000,4750000,56,1,NA,NA,NA,NA,NA,NA,75,1,3,24,X
34,34,67,A,NA,106,374000,4750000,56,1,NA,NA,NA,NA,NA,NA,85,1,1,24,X
34,34,68,A,NA,106,349000,4749000,199,1,NA,NA,NA,NA,NA,NA,45,1,2,24,X
34,34,69,A,NA,106,350000,4749000,199,1,NA,NA,NA,NA,NA,NA,65,1,2,24,X
34,34,70,A,NA,106,356000,4749000,199,1,NA,NA,NA,NA,NA,NA,,1,1,24,X
34,34,71,A,NA,106,357000,4749000,199,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,72,A,NA,106,358000,4749000,199,1,NA,NA,NA,NA,NA,NA,85,1,1,24,X
34,34,73,A,NA,106,360000,4749000,199,1,NA,NA,NA,NA,NA,NA,,1,1,24,X
34,34,74,A,NA,106,363000,4749000,185,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,75,A,NA,106,364000,4749000,185,1,NA,NA,NA,NA,NA,NA,10,1,2,24,X
34,34,76,A,NA,106,366000,4749000,56,1,NA,NA,NA,NA,NA,NA,75,1,1,24,X
34,34,77,A,NA,106,349000,4748000,199,1,NA,NA,NA,NA,NA,NA,35,1,2,24,X
34,34,78,A,NA,106,350000,4748000,199,1,NA,NA,NA,NA,NA,NA,35,1,2,24,X
34,34,79,A,NA,106,356000,4748000,199,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,80,A,NA,106,357000,4748000,199,1,NA,NA,NA,NA,NA,NA,60,1,NA,24,X
34,34,81,A,NA,106,360000,4748000,199,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,82,A,NA,106,361000,4748000,199,1,NA,NA,NA,NA,NA,NA,80,1,2,24,X
34,34,83,A,NA,106,362000,4748000,185,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,84,A,NA,106,363000,4748000,185,1,NA,NA,NA,NA,NA,NA,75,1,1,14,X
34,34,85,A,NA,106,364000,4748000,185,1,NA,NA,NA,NA,NA,NA,70,1,2,14,X
34,34,87,A,NA,106,368000,4748000,56,1,NA,NA,NA,NA,NA,NA,80,1,2,24,X
34,34,88,A,NA,106,369000,4748000,56,1,NA,NA,NA,NA,NA,NA,70,1,2,24,X
34,34,89,A,NA,106,372000,4748000,56,1,NA,NA,NA,NA,NA,NA,75,1,1,24,X
34,34,90,A,NA,106,373000,4748000,56,1,NA,NA,NA,NA,NA,NA,70,1,2,24,X
34,34,91,A,NA,106,374000,4748000,56,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,92,A,NA,106,350000,4747000,199,1,NA,NA,NA,NA,NA,NA,75,1,1,24,X
34,34,93,A,NA,106,358000,4747000,199,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,94,A,NA,106,359000,4747000,199,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,95,A,NA,106,360000,4747000,199,1,NA,NA,NA,NA,NA,NA,60,1,1,24,X
34,34,96,A,NA,106,361000,4747000,199,1,NA,NA,NA,NA,NA,NA,50,1,2,24,X
34,34,97,A,NA,106,364000,4747000,185,1,NA,NA,NA,NA,NA,NA,30,1,2,24,X
34,34,98,A,NA,106,365000,4747000,185,1,NA,NA,NA,NA,NA,NA,10,1,2,24,X
34,34,99,A,NA,106,368000,4747000,56,1,NA,NA,NA,NA,NA,NA,80,1,3,24,X
34,34,100,A,NA,106,369000,4747000,56,1,NA,NA,NA,NA,NA,NA,70,1,2,24,X
34,34,101,A,NA,106,371000,4747000,56,1,NA,NA,NA,NA,NA,NA,,1,1,24,X
34,34,102,A,NA,106,372000,4747000,56,1,NA,NA,NA,NA,NA,NA,85,1,2,24,X
34,34,103,A,NA,106,373000,4747000,56,1,NA,NA,NA,NA,NA,NA,85,1,2,24,X
34,34,104,A,NA,106,374000,4747000,56,1,NA,NA,NA,NA,NA,NA,70,1,2,24,X
34,34,105,A,NA,106,349000,4746000,199,1,NA,NA,NA,NA,NA,NA,50,1,2,24,X
34,34,106,A,NA,106,350000,4746000,199,1,NA,NA,NA,NA,NA,NA,65,1,2,24,X
34,34,107,A,NA,106,357000,4746000,199,1,NA,NA,NA,NA,NA,NA,75,1,1,24,X
34,34,108,A,NA,106,363000,4746000,171,1,NA,NA,NA,NA,NA,NA,50,1,2,24,X
34,34,109,A,NA,106,364000,4746000,171,1,NA,NA,NA,NA,NA,NA,40,1,2,24,X
34,34,110,A,NA,106,374000,4746000,56,1,NA,NA,NA,NA,NA,NA,45,1,1,24,X
34,34,111,A,NA,106,349000,4745000,199,1,NA,NA,NA,NA,NA,NA,85,1,2,24,X
34,34,112,A,NA,106,362000,4744000,171,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,113,A,NA,106,364000,4744000,171,1,NA,NA,NA,NA,NA,NA,70,1,1,24,X
34,34,114,A,NA,106,370000,4744000,49,1,NA,NA,NA,NA,NA,NA,10,1,2,24,X
34,34,115,A,NA,107,378000,4762000,56,1,NA,NA,NA,NA,NA,NA,20,1,1,20,X
34,34,116,A,NA,107,380000,4762000,166,1,NA,NA,NA,NA,NA,NA,,1,2,20,X
34,34,118,A,NA,107,385000,4761000,166,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,119,A,NA,107,383000,4760000,166,1,NA,NA,NA,NA,NA,NA,90,1,2,20,X
34,34,121,A,NA,107,377000,4758000,166,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,122,A,NA,107,380000,4758000,166,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,123,A,NA,107,382000,4758000,56,1,NA,NA,NA,NA,NA,NA,85,1,3,20,X
34,34,124,A,NA,107,377000,4757000,166,1,NA,NA,NA,NA,NA,NA,90,1,2,20,X
34,34,125,A,NA,107,379000,4757000,56,1,NA,NA,NA,NA,NA,NA,75,1,1,20,X
34,34,127,A,NA,107,393000,4757000,36,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,128,A,NA,107,378000,4756000,56,1,NA,NA,NA,NA,NA,NA,85,1,3,20,X
34,34,129,A,NA,107,379000,4756000,56,1,NA,NA,NA,NA,NA,NA,75,1,1,20,X
34,34,131,A,NA,107,386000,4756000,166,1,NA,NA,NA,NA,NA,NA,45,1,3,20,X
34,34,132,A,NA,107,391000,4756000,36,1,NA,NA,NA,NA,NA,NA,60,1,2,20,X
34,34,133,A,NA,107,378000,4755000,56,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,135,A,NA,107,388000,4754000,160,1,NA,NA,NA,NA,NA,NA,90,1,1,20,X
34,34,136,A,NA,107,390000,4754000,NA,1,NA,NA,NA,NA,NA,NA,5,1,0,20,X
34,34,137,A,NA,107,392000,4754000,36,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,138,A,NA,107,393000,4754000,36,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,139,A,NA,107,395000,4754000,36,1,NA,NA,NA,NA,NA,NA,80,1,2,20,X
34,34,140,A,NA,107,396000,4754000,36,1,NA,NA,NA,NA,NA,NA,90,1,3,20,X
34,34,141,A,NA,107,398000,4754000,36,1,NA,NA,NA,NA,NA,NA,90,1,3,20,X
34,34,142,A,NA,107,399000,4754000,36,1,NA,NA,NA,NA,NA,NA,,1,1,20,X
34,34,144,A,NA,107,381000,4753000,56,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,145,A,NA,107,382000,4753000,56,1,NA,NA,NA,NA,NA,NA,55,1,1,20,X
34,34,146,A,NA,107,384000,4753000,56,1,NA,NA,NA,NA,NA,NA,60,1,1,20,X
34,34,147,A,NA,107,385000,4753000,56,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,148,A,NA,107,395000,4753000,36,1,NA,NA,NA,NA,NA,NA,80,1,3,20,X
34,34,149,A,NA,107,397000,4753000,36,1,NA,NA,NA,NA,NA,NA,90,1,3,20,X
34,34,151,A,NA,107,377000,4752000,56,1,NA,NA,NA,NA,NA,NA,85,1,3,20,X
34,34,152,A,NA,107,378000,4752000,56,1,NA,NA,NA,NA,NA,NA,85,1,3,20,X
34,34,153,A,NA,107,380000,4752000,56,1,NA,NA,NA,NA,NA,NA,30,1,1,20,X
34,34,154,A,NA,107,381000,4752000,56,1,NA,NA,NA,NA,NA,NA,,1,1,20,X
34,34,155,A,NA,107,390000,4752000,160,1,NA,NA,NA,NA,NA,NA,90,1,2,20,X
34,34,156,A,NA,107,392000,4752000,160,1,NA,NA,NA,NA,NA,NA,35,1,2,20,X
34,34,157,A,NA,107,396000,4752000,27,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,159,A,NA,107,377000,4751000,56,1,NA,NA,NA,NA,NA,NA,85,1,1,20,X
34,34,160,A,NA,107,378000,4751000,56,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,162,A,NA,107,397000,4751000,27,1,NA,NA,NA,NA,NA,NA,90,1,2,20,X
34,34,163,A,NA,107,377000,4750000,56,1,NA,NA,NA,NA,NA,NA,85,1,1,20,X
34,34,164,A,NA,107,382000,4750000,160,1,NA,NA,NA,NA,NA,NA,80,1,3,20,X
34,34,165,A,NA,107,388000,4750000,160,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,166,A,NA,107,396000,4750000,27,1,NA,NA,NA,NA,NA,NA,40,1,1,20,X
34,34,167,A,NA,107,398000,4750000,36,1,NA,NA,NA,NA,NA,NA,65,1,1,20,X
34,34,168,A,NA,107,399000,4750000,4,1,NA,NA,NA,NA,NA,NA,90,1,1,20,X
34,34,170,A,NA,107,399000,4749000,4,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,171,A,NA,107,400000,4749000,4,1,NA,NA,NA,NA,NA,NA,40,1,2,20,X
34,34,172,A,NA,107,376000,4748000,56,1,NA,NA,NA,NA,NA,NA,85,1,1,20,X
34,34,173,A,NA,107,377000,4748000,56,1,NA,NA,NA,NA,NA,NA,85,1,2,20,X
34,34,174,A,NA,107,380000,4748000,56,1,NA,NA,NA,NA,NA,NA,65,1,1,20,X
34,34,175,A,NA,107,382000,4748000,56,1,NA,NA,NA,NA,NA,NA,65,1,1,20,X
34,34,177,A,NA,107,396000,4748000,27,1,NA,NA,NA,NA,NA,NA,70,1,1,20,X
34,34,178,A,NA,107,397000,4748000,36,1,NA,NA,NA,NA,NA,NA,65,1,2,20,X
34,34,179,A,NA,107,399000,4748000,4,1,NA,NA,NA,NA,NA,NA,70,1,2,20,X
34,34,180,A,NA,107,400000,4748000,4,1,NA,NA,NA,NA,NA,NA,70,1,1,20,X
34,34,181,A,NA,107,399000,4747000,4,1,NA,NA,NA,NA,NA,NA,75,1,2,20,X
34,34,182,A,NA,107,400000,4747000,4,1,NA,NA,NA,NA,NA,NA,75,1,1,20,X
34,34,183,A,NA,107,376000,4746000,56,1,NA,NA,NA,NA,NA,NA,80,1,1,20,X
34,34,184,A,NA,107,378000,4746000,56,1,NA,NA,NA,NA,NA,NA,40,1,1,20,X
34,34,185,A,NA,107,381000,4746000,56,1,NA,NA,NA,NA,NA,NA,45,1,2,20,X
34,34,187,A,NA,107,383000,4746000,56,1,NA,NA,NA,NA,NA,NA,25,1,2,20,X
34,34,188,A,NA,107,384000,4746000,56,1,NA,NA,NA,NA,NA,NA,65,1,2,20,X
34,34,189,A,NA,107,390000,4745000,4,1,NA,NA,NA,NA,NA,NA,70,1,1,20,X
34,34,190,A,NA,107,382000,4744000,56,1,NA,NA,NA,NA,NA,NA,60,1,3,20,X
34,34,191,A,NA,107,386000,4744000,56,1,NA,NA,NA,NA,NA,NA,65,1,2,20,X
34,34,192,A,NA,107,396000,4744000,4,1,NA,NA,NA,NA,NA,NA,85,1,1,20,X
34,34,193,A,NA,131,346000,4744000,199,1,NA,NA,NA,NA,NA,NA,90,1,2,24,X
34,34,194,A,NA,131,347000,4744000,199,1,NA,NA,NA,NA,NA,NA,90,1,2,24,X
34,34,195,A,NA,131,345000,4742000,NA,1,NA,NA,NA,NA,NA,NA,5,1,0,24,X
34,34,196,A,NA,131,346000,4742000,80,1,NA,NA,NA,NA,NA,NA,80,1,1,24,X
34,34,197,A,NA,131,346000,4740000,NA,1,NA,NA,NA,NA,NA,NA,65,1,0,24,X
34,34,198,A,NA,131,348000,4740000,NA,1,NA,NA,NA,NA,NA,NA,70,1,0,24,X
34,34,199,A,NA,131,348000,4738000,NA,3,NA,NA,NA,NA,NA,NA,,1,0,21,X
34,34,200,A,NA,131,346000,4736000,100,1,NA,NA,NA,NA,NA,NA,90,1,1,21,X
34,34,201,A,NA,131,347000,4736000,100,1,NA,NA,NA,NA,NA,NA,85,1,2,21,X
34,34,202,A,NA,131,346000,4735000,100,1,NA,NA,NA,NA,NA,NA,70,1,1,21,X
34,34,203,A,NA,131,347000,4735000,100,1,NA,NA,NA,NA,NA,NA,90,1,1,21,X
34,34,204,A,NA,131,345000,4734000,214,1,NA,NA,NA,NA,NA,NA,90,1,1,21,X
34,34,205,A,NA,131,346000,4734000,214,1,NA,NA,NA,NA,NA,NA,90,1,1,21,X
34,34,206,A,NA,131,347000,4734000,100,1,NA,NA,NA,NA,NA,NA,70,1,1,21,X
34,34,207,A,NA,131,345000,4733000,214,1,NA,NA,NA,NA,NA,NA,90,1,1,21,X
34,34,208,A,NA,131,346000,4733000,214,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,209,A,NA,131,346000,4732000,214,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,210,A,NA,131,346000,4731000,214,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,211,A,NA,131,347000,4730000,73,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,213,A,NA,131,346000,4729000,73,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,214,A,NA,131,347000,4729000,73,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,215,A,NA,131,348000,4729000,73,1,NA,NA,NA,NA,NA,NA,85,1,2,21,X
34,34,216,A,NA,131,346000,4728000,73,1,NA,NA,NA,NA,NA,NA,90,1,1,21,X
34,34,217,A,NA,131,347000,4728000,73,1,NA,NA,NA,NA,NA,NA,80,1,2,21,X
34,34,218,A,NA,131,348000,4728000,73,1,NA,NA,NA,NA,NA,NA,90,1,2,21,X
34,34,219,A,NA,131,345000,4727000,73,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,220,A,NA,131,345000,4726000,73,1,NA,NA,NA,NA,NA,NA,70,1,2,21,X
34,34,222,A,NA,132,372000,4742000,49,1,NA,NA,NA,NA,NA,NA,60,1,1,24,X
34,34,223,A,NA,132,350000,4740000,80,1,NA,NA,NA,NA,NA,NA,,1,1,24,X
34,34,224,A,NA,132,354000,4740000,171,1,NA,NA,NA,NA,NA,NA,85,1,1,24,X
34,34,227,A,NA,132,374000,4740000,67,1,NA,NA,NA,NA,NA,NA,75,1,2,24,X
34,34,229,A,NA,132,362000,4738000,151,1,NA,NA,NA,NA,NA,NA,65,1,1,21,X
34,34,231,A,NA,132,369000,4737000,49,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,233,A,NA,132,374000,4737000,49,1,NA,NA,NA,NA,NA,NA,35,1,2,23,X
34,34,234,A,NA,132,358000,4736000,171,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,235,A,NA,132,359000,4736000,151,1,NA,NA,NA,NA,NA,NA,60,1,1,21,X
34,34,236,A,NA,132,360000,4736000,151,1,NA,NA,NA,NA,NA,NA,65,1,1,21,X
34,34,238,A,NA,132,372000,4736000,49,1,NA,NA,NA,NA,NA,NA,25,1,2,23,X
34,34,239,A,NA,132,373000,4736000,49,1,NA,NA,NA,NA,NA,NA,45,1,2,23,X
34,34,240,A,NA,132,374000,4736000,49,1,NA,NA,NA,NA,NA,NA,45,1,2,23,X
34,34,241,A,NA,132,353000,4735000,80,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,242,A,NA,132,354000,4735000,80,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,243,A,NA,132,368000,4735000,49,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,244,A,NA,132,369000,4735000,49,1,NA,NA,NA,NA,NA,NA,70,1,1,23,X
34,34,246,A,NA,132,371000,4735000,49,1,NA,NA,NA,NA,NA,NA,70,1,2,23,X
34,34,247,A,NA,132,372000,4735000,49,1,NA,NA,NA,NA,NA,NA,50,1,2,23,X
34,34,248,A,NA,132,373000,4735000,49,1,NA,NA,NA,NA,NA,NA,60,1,2,23,X
34,34,249,A,NA,132,374000,4735000,114,1,NA,NA,NA,NA,NA,NA,60,1,2,23,X
34,34,250,A,NA,132,353000,4734000,80,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,251,A,NA,132,354000,4734000,80,1,NA,NA,NA,NA,NA,NA,80,1,1,21,X
34,34,252,A,NA,132,360000,4734000,151,1,NA,NA,NA,NA,NA,NA,65,1,1,21,X
34,34,253,A,NA,132,362000,4734000,151,1,NA,NA,NA,NA,NA,NA,75,1,1,21,X
34,34,254,A,NA,132,369000,4734000,49,1,NA,NA,NA,NA,NA,NA,80,1,2,23,X
34,34,255,A,NA,132,370000,4734000,49,1,NA,NA,NA,NA,NA,NA,75,1,2,23,X
34,34,256,A,NA,132,372000,4734000,49,1,NA,NA,NA,NA,NA,NA,35,1,2,23,X
34,34,257,A,NA,132,375000,4734000,114,1,NA,NA,NA,NA,NA,NA,50,1,1,23,X
